Title	URL	Authors	Published	PDF Language	PDF URL	Submitted	Posted	Text ID	Discipline	Section	Paragraph	Text Paragraph	Text Paragraph ChatGPT	Section Code	Paragraph Code	EL2AP Filename	AI-EL2AP Filename	Type/Token	Word Length	Word Count	Factor 1 Score	Factor 2 Score	Factor 3 Score	Factor 4 Score	Factor 5 Score
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 4	iii) International capital flows tend to be pro-cyclical and influenced directly by advanced countries’ monetary policy and conditions, such as Arora and Cerisola (2000), Calvo and Reinhart (2002), and Kaminsky et al. (2004) show;	International capital flows are generally pro-cyclical and are directly affected by the monetary policies and financial conditions of advanced economies, as demonstrated by Arora and Cerisola (2000), Calvo and Reinhart (2002), and Kaminsky et al. (2004).	s13	p4	t000075_s13_p4_el2ap.txt	t000075_s13_p4_ai-el2ap.txt	7.5	5.3	34	-16.22	-5.73	10.2	-6.61	-3.63
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 5	iv) Institutional investors’ dynamics impose restrictions on emerging economies’ issue of external liabilities, and thus on the absorption capacity of foreign savings, such as Eichengreen et al. (2003), Reinhart et al. (2003), and Eichengreen et al. (2007) point out;	The dynamics of institutional investors place constraints on the ability of emerging economies to issue external liabilities, thereby limiting their capacity to absorb foreign savings, as noted by Eichengreen et al. (2003), Reinhart et al. (2003), and Eichengreen et al. (2007).	s13	p5	t000075_s13_p5_el2ap.txt	t000075_s13_p5_ai-el2ap.txt	8.8	5.1	42	-17.76	-5.73	-7.38	-6.61	11.25
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 6	v) Consequently, due to the two findings above, emerging economies’ access to international financial markets show interruptions and reversions, which in turn negatively affect the economic activity in these countries, such as Rodrik and Velásco (1999), Calvo et al. (2004), and Edwards (2007) find. These processes also induce a loss in monetary policy autonomy for emerging economies, which in turn contradicts the impossible trinity.	Consequently, based on the two findings discussed above, access to international financial markets for emerging economies is characterized by interruptions and reversals, which negatively impact economic activity in these countries, as demonstrated by Rodrik and Velasco (1999), Calvo et al. (2004), and Edwards (2007). Furthermore, these dynamics lead to a reduction in monetary policy autonomy for emerging economies, thereby challenging the validity of the impossible trinity.	s13	p6	t000075_s13_p6_el2ap.txt	t000075_s13_p6_ai-el2ap.txt	13.0	5.5	64	-23.43	-5.73	16.69	-6.61	6.14
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 7	Despite all of this new evidence, the mainstream in general did not defend the use of capital controls as an external insertion alternative for emerging economies. The authors based their recommendations on the threshold approach, which assumes that the benefits of capital account liberalization may take a certain time to yield the expected benefits in emerging economies. In other words, the benefits of financial openness start working only at a certain level of financial integration in relation to GDP.4	Despite the emergence of new evidence, the mainstream economic literature has generally not supported the use of capital controls as an alternative policy tool for emerging economies. The authors’ recommendations are grounded in the threshold approach, which posits that the advantages of capital account liberalization may require a certain period to materialize in emerging markets. Specifically, this approach suggests that the positive effects of financial openness become significant only once a particular level of financial integration, relative to GDP, has been achieved.	s13	p7	t000075_s13_p7_el2ap.txt	t000075_s13_p7_ai-el2ap.txt	14.5	5.4	78	-25.22	-4.74	5.93	-6.61	0.51
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 8	The global financial crisis of 2007-2008 triggered mainstream’s new reorientation on capital account liberalization. Different from the threshold approach on financial openness that marked the period between the emerging economies’ crises and the global crisis, several mainstream studies now provide an explicit defense of capital controls in their recommendations. Before proceeding, two caveats are noteworthy. First, capital controls and (macro) prudential policies on capital outflows aim to restrict the outflow of domestic resources rather than restricting the repatriation of invested resources from non- domestic agents. For example, during the 1990s and 2000s several emerging economies intensified their liberalization of domestic capital outflows. In other words, they released their restrictions on cross-border operations (such as loans and investments) of domestic residents, such as banking institutions, non-banking financial institutions (such as institutional investors), non-financial companies, and physical persons. The second caveat is that the mainstream literature began to adopt the typology used by authors such as Ostry et al. (2010; 2011) and Ghosh et al. (2014), who classify capital controls as regulatory measures that discriminate according to the investor’s residency. For example, the imposition of an IOF tax (the Portuguese acronym for ‘Tax on Financial Operation’) on capital inflows coming from foreign investors is a capital control under this typology. Macroprudential policies do not discriminate according to the investor’s residency, but do discriminate according to the currency denomination of the cross-border financial transaction. For example, a raise in the degree of restrictions on banking institutions in forming open positions on foreign currencies is a macroprudential policy (classified as ‘foreign exchange related measures’).	The global financial crisis of 2007–2008 prompted a significant shift in mainstream perspectives on capital account liberalization. In contrast to the threshold approach to financial openness that characterized the period between the crises in emerging economies and the global crisis, recent mainstream studies increasingly advocate for the use of capital controls in their policy recommendations. Two important clarifications should be noted. First, capital controls and (macro)prudential policies targeting capital outflows are designed to limit the outflow of domestic resources, rather than to restrict the repatriation of investments by non-resident agents. For instance, during the 1990s and 2000s, many emerging economies further liberalized domestic capital outflows by easing restrictions on cross-border financial activities—such as loans and investments—conducted by domestic residents, including banking institutions, non-banking financial institutions (e.g., institutional investors), non-financial corporations, and individuals. Second, the mainstream literature has increasingly adopted the typology proposed by authors such as Ostry et al. (2010, 2011) and Ghosh et al. (2014), which defines capital controls as regulatory measures that differentiate based on the residency of the investor. For example, the imposition of the IOF tax (Imposto sobre Operações Financeiras) on capital inflows from foreign investors constitutes a capital control under this classification. In contrast, macroprudential policies do not distinguish based on investor residency but rather on the currency denomination of cross-border financial transactions; for example, increasing restrictions on banking institutions’ ability to take open positions in foreign currencies is considered a macroprudential policy, specifically classified as a ‘foreign exchange-related measure’.	s13	p8	t000075_s13_p8_el2ap.txt	t000075_s13_p8_ai-el2ap.txt	31.8	5.9	266	-30.27	-4.44	1.35	-5.39	1.08
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 9	The term ‘Capital Flows Management Measures (CFMs)’ encompasses both types of regulations; that is, capital controls and macroprudential policies. It explains why some studies approach the effectiveness of CFMs imposed by developed countries vis-à-vis emerging countries, which is discussed in Subsection 4.3. In other words, the CFMs developed countries impose necessarily relate to macroprudential policies, since any advanced country imposes capital controls (that discriminate based on investors’ residency) since the liberalizing reforms that took place in the 1970s and 1980s. However, the CFMs emerging economies impose refer to both capital controls and macroprudential policies. Having clarified these caveats, it is now necessary to present the main studies that offer new recommendation on the subject.	The term ‘Capital Flow Management Measures (CFMs)’ includes both capital controls and macroprudential policies. This distinction underlies why some studies compare the effectiveness of CFMs implemented by developed countries with those used by emerging economies, as discussed in Subsection 4.3. Specifically, CFMs in developed countries are generally limited to macroprudential policies, as these countries have not imposed capital controls that discriminate based on investors’ residency since the liberalization reforms of the 1970s and 1980s. In contrast, CFMs in emerging economies encompass both capital controls and macroprudential policies. With these distinctions clarified, the following section presents the main studies that provide new recommendations on this topic.	s13	p9	t000075_s13_p9_el2ap.txt	t000075_s13_p9_ai-el2ap.txt	19.3	5.9	114	-12.77	-3.24	1.86	-6.61	6.01
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 10	Ghosh et al. (2014) analyze the main determinants and magnitudes of net financial flux surges such that their innovation was to distinguish between the surges due to foreign investors and those due to the behavior of domestic investors. In other words, they differentiate between liability-driven and asset-driven surges, respectively.5 Some regressions showed that external factors had a superior explanatory power relative to domestic factors, in terms of the probability of a surge, which explains the strong synchrony of this phenomenon between emerging markets. The liability-driven surges, besides being predominant in the probability of an occurrence, were the most sensitive to changes in external factors, the contagion effect, and the degree of financial interconnection. To the extent of this evidence, Ghosh et al. (2014) defend the use of capital controls to avoid a strong volatility in this surge category, as well coordination policies between emerging economies that receive these financial fluxes and advanced countries that are the source of such capital outflows.	Ghosh et al. (2014) examine the primary determinants and magnitudes of net financial flow surges, with a key contribution being their distinction between surges driven by foreign investors and those driven by domestic investors. Specifically, they differentiate between liability-driven surges, associated with foreign investor activity, and asset-driven surges, associated with domestic investor behavior. Their regression analyses indicate that external factors have greater explanatory power than domestic factors in predicting the probability of a surge, which accounts for the high degree of synchrony observed in these events across emerging markets. Liability-driven surges not only predominate in terms of occurrence probability but are also more sensitive to changes in external conditions, contagion effects, and the level of financial interconnectedness. Based on this evidence, Ghosh et al. (2014) advocate for the implementation of capital controls to mitigate excessive volatility in liability-driven surges, as well as for the coordination of policies between emerging economies that receive these financial flows and advanced economies that are the source of such capital outflows.	s13	p10	t000075_s13_p10_el2ap.txt	t000075_s13_p10_ai-el2ap.txt	24.5	5.5	163	-27.46	-3.24	3.34	-6.61	-3.63
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 11	The conventional economic policy mix also underwent important shifts in the last few years. Facing the strong capital inflows that characterized emerging economies in the post-global crisis period, De Gregorio (2014) defends the adoption of an economic regime based on: i) a flexible exchange rate to avoid one-way speculations and arbitration, ii) an inflation targeting regime, and iii) a sustainable fiscal balance. However, the author points out that these measures can be insufficient to counter an excess of financial fluxes, to the extent that the use of capital controls becomes necessary. Nonetheless, adopting regulatory measures must support the adoption of sustainable macroeconomic policies, according to the authors’ prescriptions.	The conventional economic policy mix has experienced significant changes in recent years. In response to the substantial capital inflows observed in emerging economies following the global financial crisis, De Gregorio (2014) advocates for an economic framework comprising: (i) a flexible exchange rate to deter one-sided speculation and arbitrage, (ii) an inflation targeting regime, and (iii) a sustainable fiscal balance. However, the author notes that these measures may be insufficient to address excessive financial flows, thereby necessitating the implementation of capital controls. According to the author, the adoption of regulatory measures should complement and reinforce the pursuit of sustainable macroeconomic policies.	s13	p11	t000075_s13_p11_el2ap.txt	t000075_s13_p11_ai-el2ap.txt	20.5	5.6	109	-20.22	-5.73	-3.81	-2.24	10.8
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 12	Facing capital flow volatility in the last years, several economists began inquiring into the presumptions and theories that advocate the free mobility of capital. One of the more important examples is the denial of the validity of the macroeconomic trilemma (or impossible trinity) for emerging economies, as in Rey (2015). Based on econometric regressions, the author concludes that cross-border financial fluxes through banking institutions (the financial credits) cause deviations in emerging economies’ interest rates uncovered parity, despite the exchange rate regime and the macroeconomic fundaments of these countries. With these results, only the use of capital controls can raise an emerging economy’s degree of monetary policy autonomy, such that CFMs must fall on financial credit and debt bonds fluxes. Additionally, these regulatory measures should be imposed during booms of financial inflows and relaxed during a bust (Rey, 2015).	In response to recent capital flow volatility, several economists have critically examined the assumptions and theories supporting unrestricted capital mobility. A notable example is Rey (2015), who challenges the applicability of the macroeconomic trilemma (or impossible trinity) to emerging economies. Using econometric analysis, Rey finds that cross-border financial flows via banking institutions, specifically financial credits, lead to deviations from interest rate uncovered parity in emerging economies, regardless of their exchange rate regimes or macroeconomic fundamentals. Based on these findings, the study argues that only the implementation of capital controls can enhance the monetary policy autonomy of emerging economies, with such controls specifically targeting financial credit and debt bond flows. Furthermore, the research suggests that these regulatory measures should be applied during periods of financial inflow booms and relaxed during downturns.	s13	p12	t000075_s13_p12_el2ap.txt	t000075_s13_p12_ai-el2ap.txt	24.8	5.6	139	-26.55	-5.25	0.56	0.25	-2.54
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 13	This movement to new prescriptions on a stronger regulation of cross border capital flows also rested on one of the most important economic forums, the Committee on International Economic Policy and Reform (CIEPR). Following a similar direction, CIEPR and Eichengreen (2011) point out the role that macroprudential regulation must assume to counter asset inflation and credit booms, besides recognizing that small and liberalized countries lack autonomy in implementing domestic policies. Hence, these economies should use macroprudential measures and temporary capital controls, especially on the capital inflows that fund domestic financial institutions, since the external equilibrium of an emerging economy is not guaranteed by the hypothesis of real adjustments in the exchange rate.	The shift toward stronger regulation of cross-border capital flows has been supported by key economic forums, including the Committee on International Economic Policy and Reform (CIEPR). In line with this perspective, both CIEPR and Eichengreen (2011) emphasize the importance of macroprudential regulation in addressing asset inflation and credit booms. They also acknowledge that small, liberalized economies often have limited autonomy in implementing domestic policies. Consequently, these economies are advised to employ macroprudential measures and temporary capital controls, particularly on capital inflows that finance domestic financial institutions, as the external equilibrium of emerging economies cannot be assured solely through real exchange rate adjustments.	s13	p13	t000075_s13_p13_el2ap.txt	t000075_s13_p13_ai-el2ap.txt	21.3	5.9	111	-27.35	-5.43	-3.72	1.97	8.93
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 14	In this section, we discuss the effectiveness of capital controls and macroprudential policies from three aspects: i) Main goals and spillover effects; ii) Permanent versus sporadic capital controls; and iii) Capital Flows Management Measures (CFMs) in a comparative perspective between emerging economies and developed economies.	This section examines the effectiveness of capital controls and macroprudential policies from three perspectives: (i) the primary objectives and associated spillover effects; (ii) the distinction between permanent and temporary capital controls; and (iii) a comparative analysis of Capital Flow Management Measures (CFMs) in emerging versus developed economies.	s13	p14	t000075_s13_p14_el2ap.txt	t000075_s13_p14_ai-el2ap.txt	9.5	6.2	44	-27.99	-5.73	0.97	-6.61	-3.63
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 15	This study argues that the use of capital controls and macroprudential policies by emerging economies facing strong capital inflows after the global financial crisis led several mainstream researchers to investigate the effectiveness, under several parameters, of these regulatory measures. This new research strand can also be interpreted as part of the reorientation of the mainstream’s scope.	This study contends that the implementation of capital controls and macroprudential policies by emerging economies experiencing substantial capital inflows following the global financial crisis prompted numerous mainstream researchers to examine the effectiveness of these regulatory measures under various parameters. This emerging body of research may also be viewed as indicative of a shift in the focus of mainstream economic analysis.	s13	p15	t000075_s13_p15_el2ap.txt	t000075_s13_p15_ai-el2ap.txt	11.5	5.9	56	-26.41	-1.83	-0.04	-6.61	-0.92
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 16	The emerging economies that triggered the CFMs had mainly six goals: i) to counter an appreciation of the exchange rate, ii) to raise the degree of monetary policy autonomy, iii) to stretch the maturity of external liabilities, iv) to reduce the net volume of financial inflows, v) to counter credit booms, and vi) to counter asset inflation (Habermeier et al., 2011). Capital controls, however, are not due only to their effects on the economies that use them. Other studies point out the spillover effects of CFMs. To investigate the effectiveness of capital controls imposed by emerging economies, Habermeier et al. (2011) estimate VAR regressions6 which results point to the relative effectiveness of raising the degree of monetary policy autonomy for Brazil, Thailand, and Colombia, as well stretching the maturity of external liabilities of the latter.	The emerging economies that implemented capital flow management measures (CFMs) primarily pursued six objectives: (i) to counteract exchange rate appreciation, (ii) to increase monetary policy autonomy, (iii) to extend the maturity of external liabilities, (iv) to reduce the net volume of financial inflows, (v) to mitigate credit booms, and (vi) to address asset price inflation (Habermeier et al., 2011). The rationale for capital controls extends beyond their direct effects on the implementing economies, as several studies have highlighted the spillover effects of CFMs. To assess the effectiveness of capital controls adopted by emerging economies, Habermeier et al. (2011) employ vector autoregression (VAR) models, finding that such measures are relatively effective in enhancing monetary policy autonomy in Brazil, Thailand, and Colombia, as well as in extending the maturity of external liabilities in Colombia.	s13	p16	t000075_s13_p16_el2ap.txt	t000075_s13_p16_ai-el2ap.txt	21.3	5.2	134	-25.65	-4.82	1.9	-6.61	6.78
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 17	During the post-global crisis period, in which several emerging economies imposed capital inflow controls, many economists examined their potential effectiveness in the context of high global liquidity and the concerning possibility that these CFMs could form a new ‘impoverish the neighborhood’ policy. Among these economists, Pasricha et al. (2018) contributed greatly to the literature on capital controls and macroprudential policies. The authors use a capital controls database to analyze the effectiveness of the capital controls imposed by emerging economies before and after the financial crises in terms of financial fluxes, exchange rate variation, and monetary policy autonomy. The authors examine two models to analyze the domestic impacts of the capital controls and the spillover effects of the imposition of controls by some BRICS members on other emerging economies.	During the post-global crisis period, when several emerging economies implemented capital inflow controls, numerous economists investigated the potential effectiveness of these measures within the context of elevated global liquidity and concerns that such capital flow management measures (CFMs) could constitute a new form of ‘impoverish the neighborhood’ policy. Pasricha et al. (2018) made a significant contribution to the literature on capital controls and macroprudential policies by utilizing a comprehensive capital controls database to assess the effectiveness of measures adopted by emerging economies before and after financial crises, focusing on financial flows, exchange rate fluctuations, and monetary policy autonomy. The study employs two models to evaluate both the domestic impacts of capital controls and the spillover effects resulting from the imposition of controls by certain BRICS members on other emerging economies.	s13	p17	t000075_s13_p17_el2ap.txt	t000075_s13_p17_ai-el2ap.txt	19.5	5.7	128	-26.55	-4.87	8.08	-6.61	4.9
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 18	First, in terms of the domestic impacts, in the period up to the crisis in 2008, the impulse-response functions show that a net restriction on inflows increased monetary policy autonomy and reduced the pressure on exchange rate appreciation (although with mixed and less significant results), and the net loosening on outflows reduced the monetary policy autonomy of emerging countries. However, in the post-crisis period (2008-2011), the regressions show that the domestic effects of net restrictions on inflows raised only monetary policy autonomy to a smaller degree, and the net loosening on outflows did not present any significant effect on the ‘trilemma’ variables. This relative loss in the effectiveness of the controls was primarily due to the context of global high liquidity (Pasricha et al., 2018).	Regarding domestic impacts, prior to the 2008 crisis, the impulse-response functions indicate that net restrictions on capital inflows increased monetary policy autonomy and reduced upward pressure on exchange rates, although these effects were mixed and often not statistically significant. Conversely, net loosening of outflow controls was associated with reduced monetary policy autonomy in emerging economies. In the post-crisis period (2008–2011), regression results suggest that net restrictions on inflows continued to enhance monetary policy autonomy, but to a lesser extent, while net loosening of outflow controls did not have a significant impact on the trilemma variables. This diminished effectiveness of capital controls is primarily attributed to the global environment of high liquidity during this period (Pasricha et al., 2018).	s13	p18	t000075_s13_p18_el2ap.txt	t000075_s13_p18_ai-el2ap.txt	18.5	5.2	127	-27.22	-4.43	0.08	-6.61	3.83
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 19	In relation to the spillover effects, some impulse-response functions established that these effects were more intense in the post-crisis period. Besides raising the net financial fluxes and the pressure on exchange rate appreciation in relation to the pre-crisis period, these effects also reduced monetary policy autonomy in other emerging markets. According to the these regressions, the spillover effects were more intense to Latin American economies relative to those in Asia because the former have a stronger degree of financial openness and rely heavily on bank flows as external funding.	Regarding spillover effects, certain impulse-response functions indicated that these effects were more pronounced in the post-crisis period. In addition to increasing net financial flows and exerting greater pressure on exchange rate appreciation compared to the pre-crisis period, these effects also diminished monetary policy autonomy in other emerging markets. The regression results suggest that spillover effects were more significant for Latin American economies than for those in Asia, primarily because Latin American countries exhibit a higher degree of financial openness and a greater reliance on bank flows as a source of external funding.	s13	p19	t000075_s13_p19_el2ap.txt	t000075_s13_p19_ai-el2ap.txt	15.5	5.5	91	-24.37	-4.64	-2.77	-6.61	-3.63
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 20	Given that Brazil imposed the most capital controls after the global financial crisis, a study of this case contributed greatly to this subject. Unlike cross-country studies of effectiveness and the spillover effects of capital controls, Forbes et al. (2016) examine whether Brazil’s controls during 2006-2013 had spillover effects on other economies, besides their direct impact on the Brazilian capital account. Forbes et al.’s (2016) regression shows that the imposition of IOFs during the sample period reduced the position of institutional investors in the asset class subject to the controls, specially, fixed income instruments. However, the regression establishes that the effect of reducing investor’s positions was even larger on some equity classes, demonstrating a certain fear among investors regarding the government’s controls.	Given that Brazil implemented the most extensive capital controls following the global financial crisis, an analysis of this case provides significant insights into the subject. In contrast to cross-country studies that focus on the effectiveness and spillover effects of capital controls, Forbes et al. (2016) specifically investigate whether Brazil’s controls during 2006–2013 produced spillover effects on other economies, in addition to their direct impact on the Brazilian capital account. The regression analysis conducted by Forbes et al. (2016) indicates that the introduction of the IOF tax during the sample period led to a reduction in institutional investors’ holdings of the asset class targeted by the controls, particularly fixed income instruments. Furthermore, the results show that the reduction in investor positions was even more pronounced in certain equity classes, suggesting heightened investor caution in response to the government’s capital control measures.	s13	p20	t000075_s13_p20_el2ap.txt	t000075_s13_p20_ai-el2ap.txt	20.8	5.5	126	-22.79	-4.59	-0.83	-6.61	8.85
The mainstream economics on capital account liberalization and capital controls: New evidence and theoretical reorientation	https://preprints.scielo.org/index.php/scielo/preprint/view/3409	Diego Garcia Angelico, Giuliano Contento de Oliveira	Submitted 12/28/2021 - Posted 12/29/2021	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/3409/6179	2021-12-28	2021-12-29	t000075	Applied Social Sciences	Literature Review, Methodology, Results, Discussion	Paragraph 21	After finding evidences of the effectiveness of capital controls in reducing the volume of portfolio fluxes to Brazil over the sample period, the authors also investigate whether there were spillover effects to other countries in response to the Brazilian government’s regulatory measures. The regression to investigate this hypothesis highlights positive indications, such as positive spillovers (an increase in investors’ positions) to countries in the same region (Latin America), to countries that have financial markets similar to that of Brazil, and to big exporters to China. On the other hand, there were negative spillovers (a reduction in investors’ positions) to countries seen as ‘susceptible’ to impose capital controls (Forbes et al., 2016). These results are then extremely important in the debate on the multilateral aspects of capital controls, since there is a risk that these regulations can become a new ‘impoverish the neighborhood’ policy.	After finding evidence of the effectiveness of capital controls in reducing the volume of portfolio flows to Brazil over the sample period, the authors also examine whether these regulatory measures produced spillover effects on other countries. The regression analysis provides indications of positive spillovers, such as increased investor positions in countries within the same region (Latin America), in countries with financial markets similar to Brazil’s, and in major exporters to China. Conversely, negative spillovers, reflected in reduced investor positions, were observed in countries perceived as likely to implement capital controls themselves (Forbes et al., 2016). These findings are significant for the debate on the multilateral implications of capital controls, as they suggest that such regulations may carry the risk of functioning as a new form of “beggar-thy-neighbor” policy.	s13	p21	t000075_s13_p21_el2ap.txt	t000075_s13_p21_ai-el2ap.txt	23.3	5.5	143	-24.16	-5.04	-1.42	-6.61	-3.63
