Journal	Title	Authors	Published	Vol/Issue	URL	DOI	PDF URL	Discipline	ID	Text ID	Section	Paragraph	Text Paragraph	Section Code	Paragraph Code	QJPP Filename	Type/Token	Word Length	Word Count	Factor 1 Score	Factor 2 Score	Factor 3 Score	Factor 4 Score	Factor 5 Score
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 5	As expected, humans and chimpanzees were quite different in the magnitude and pattern of the limb joint moments over a full stride ( Fig. 3 ; Table 3 ). At the hip, chimpanzees exhibited the largest joint moments in hip flexion-extension, with peak hip extension moment occurring in the first double-support period and continuing throughout the single-support period of stance. Unlike humans, for whom the net flexion moment begins near midstance, the net flexion moment did not occur until the second-double support period in bipedal chimpanzee walking. Humans and chimpanzees were opposite in phase in the frontal plane, where chimpanzees exhibited a net hip adduction moment throughout stance that peaks in the second-double support period. Near the middle of the single-support period, the hip adduction-abduction moment approached zero in both taxa. Chimpanzees exhibited substantial hip rotational moments, with a large internal rotation moment throughout the single-support and second double-support periods. During limb swing, chimpanzees exceeded humans in the magnitude of internal and external rotational moments. Download: Download high-res image (456KB) Download: Download full-size image Figure 3 . The hip flexion-extension moment (A), abduction-adduction moment (B), internal-external rotation (C), knee flexion-extension moment (D), and ankle plantar flexion-dorsiflexion moment (E) over a walking stride (mean ± SD) for humans (dashed black line) and chimpanzees (solid blue line). Moments are in dimensionless units. Each stride begins and ends at ipsilateral ‘heel strike’ (i.e., foot touchdown). All vertical lines show the average stride event times for the chimpanzees, which were similar among the species. The broken vertical lines represent contralateral limb toe-off (H = 13%, C = 14%) and contralateral limb ‘heel strike’ (H = 51%, C = 48%), which define the double-support and single-support periods of a stride; the solid vertical line represents ipsilateral toe-off (H = 63%, C = 62%), which defines the start of the swing phase. H = humans; C = chimpanzees. (For interpretation of the references to color in this figure legend, the reader is referred to the Web version of this article.) Table 3 . Peak joint moments in humans and bipedal chimpanzees at matched dimensionless speeds in dimensionless units. Human data are matched to the chimpanzee data in dimensionless (i.e., relative-speed match) form (mean ± SD). Empty Cell Hip Knee Ankle Flexion-extension Adduction-abduction Internal-external rotation Flexion-extension Plantar flexion-dorsiflexion Humans − 0.112 ± 0.006 (ext.) − 0.106 ± 0.019 (abd.) 0.025 ± 0.003 (int.) 0.102 ± 0.038 (ext.) − 0.196 ± 0.002 (plantar.) Chimpanzees − 0.274 ± 0.036 (ext.) 0.093 ± 0.029 (add.) − 0.047 ± 0.016 (ext.) 0.122 ± 0.024 (ext.) − 0.131 ± 0.037 (plantar.) The direction of the peak joint moment is given as flexion (flex.), extension (ext.), abduction (abd.), adduction (add.), internal rotation (int.), external rotation (ext.), plantar flexion (plantar.), or dorsiflexion (dorsi.).	s19	p5	t000221_s19_p5_qjpp.txt	23.3	5.3	453	-32.24	-4.45	3.89	-6.61	-2.62
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 6	Humans and chimpanzees both exhibited an initial knee flexion moment in the first double-support period, and then rapidly shifted to a large net extension moment at the start of the single-support period. Unlike humans, chimpanzees have a net knee extension moment throughout the single- and second double-support periods. The pattern and magnitude of knee flexion-extension moments in limb swing were similar for both species.	s19	p6	t000221_s19_p6_qjpp.txt	11.0	5.3	66	-28.39	-4.73	-4.22	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 7	Chimpanzees exhibited a net ankle plantar flexion moment throughout the stance phase, including during the first double-support period. This differs from humans, who exhibited a net dorsiflexion moment in the first double-support period, likely associated with our distinct ‘heel strike.’ Although chimpanzees maintained a near-constant ankle plantar flexion moment throughout the remainder of stance, there was an increase in the magnitude of the net plantar flexion moment throughout the single and second double-support periods in humans, which peaked in the second-double support period. For both species, there was a small net dorsiflexion moment throughout limb swing, on average.	s19	p7	t000221_s19_p7_qjpp.txt	14.3	5.5	102	-31.68	-2.3	8.76	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 8	The magnitude, as well as pattern of joint powers, differed between humans and bipedal chimpanzees ( Fig. 4 ; Table 4 ). In both humans and chimpanzees, there was negative hip power in the first double-support period. In the single-support period, there was an initial period of hip energy generation followed by hip energy absorption in humans, whereas chimpanzee hips generated energy throughout this period. In the second double-support period, there was positive power in human hips, whereas there was negative power in chimpanzee hips. For humans, in the second double-support period, positive power continued into limb swing, ending with a small burst of energy absorption. Chimpanzees generated substantial positive hip power in the first half of limb swing, ending with a small burst of energy generation. Download: Download high-res image (337KB) Download: Download full-size image Figure 4 . The 3-D hip power (A), knee power (B), and ankle power output (C) over a walking stride (mean ± SD) for humans (dashed black line) and chimpanzees (solid blue line). All vertical lines show the average stride event times for the chimpanzees, which were similar among the species. The broken vertical lines represent contralateral limb toe-off (H = 13%, C = 14%) and contralateral limb ‘heel strike’ (H = 51%, C = 48%), which define the double-support and single-support periods of a stride; the solid vertical line represents ipsilateral toe-off (H = 63%, C = 62%), which defines the start of the swing phase. Powers are in dimensionless units. H = humans; C = chimpanzees. (For interpretation of the references to color in this figure legend, the reader is referred to the Web version of this article.) Table 4 . Peak joint power in humans and bipedal chimpanzees at matched dimensionless speeds in dimensionless units. Human data are matched to the chimpanzee data in dimensionless (i.e., relative-speed match) form (mean ± SD). Empty Cell Hip power Knee power Ankle power + – + – + – Humans 0.071 ± 0.010 −0.031 ± 0.002 0.038 ± 0.004 −0.078 ± 0.005 0.145 ± 0.037 −0.034 ± 0.011 Chimpanzees 0.067 ± 0.016 −0.050 ± 0.016 0.083 ± 0.027 −0.076 ± 0.004 0.052 ± 0.014 −0.059 ± 0.018	s19	p8	t000221_s19_p8_qjpp.txt	26.5	5.0	341	-31.55	-4.76	3.15	-6.61	-1.79
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 9	At the knee joint, there was a substantial positive power peak in the first double-support period in both chimpanzees and humans, followed by a complex, cyclical pattern of energy absorption and generation through the single-support and second double-support periods. In the middle of the single-support period, chimpanzees had a small burst of energy generation, whereas humans were near zero power output. Throughout limb swing, there was substantial negative power at the knee in both species, especially in the second half of the swing phase.	s19	p9	t000221_s19_p9_qjpp.txt	12.8	5.1	87	-31.07	-4.59	-3.06	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 10	The ankle joint in chimpanzees was characterized by energy absorption followed by energy generation over the stance phase. This is distinct from humans, where a small amount of energy absorption occurred in the first double-support period, followed by a period of negative power at the end of the single-support period and then substantial positive power output in the second double-support period. The peak dimensionless positive power in the second double-support period was almost three times greater in humans than chimpanzees at matched dimensionless walking speeds, on average ( Table 4 ). For both species, there was a relatively small amount of energy generation from the ankle throughout limb swing.	s19	p10	t000221_s19_p10_qjpp.txt	16.0	5.3	110	-22.21	-4.23	-2.14	-6.61	-0.69
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 11	Humans generated less dimensionless positive mechanical work ( W + ds1 : F 1,18 = 21.38, p = 0.0099; ω 2 = 0.77) and power ( P + ds1 : F 1,18 = 12.67, p = 0.0236; ω 2 = 0.66) than chimpanzees during the first double-support. The same was true for the single-support period positive mechanical work ( W + ss : F 1,18 = 27.58, p = 0.0063; ω 2 = 0.82) and power ( P + ss : F 1,18 = 13.51, p = 0.0213; ω 2 = 0.68). In the second double-support period, humans generated much more positive mechanical work ( W + ds2 : F 1,18 = 38.15, p = 0.0035; ω 2 = 0.86) and power than chimpanzees ( P + ds2 : F 1,18 = 76.51, p = 0.0009 ω 2 = 0.93; Fig. 5 ). In all cases, the effect sizes were ‘large.’ This provides partial support for our first hypothesis. Download: Download high-res image (189KB) Download: Download full-size image Figure 5 . The stance phase positive joint work (A) and power (B) output in the first double-support (DS1), single-support (SS), and second double-support (DS2) periods of a walking stride for humans (black) and chimpanzees (red; mean ± SD). The relative contributions of the ankle elastic work and power (‘ankle elastic’) and muscle fiber work and power (‘muscle fiber’) to the total limb work and power output in the human DS2 period is shown. (For interpretation of the references to color in this figure legend, the reader is referred to the Web version of this article.)	s19	p11	t000221_s19_p11_qjpp.txt	25.0	4.5	226	-25.51	-5.0	0.47	-5.18	-2.96
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 12	Humans generated less dimensionless positive mechanical work ( W + sw : F 1,18 = 16.71, p = 0.0016; ω 2 = 0.72) and power ( P + sw : F 1,18 = 6.649, p = 0.0614; ω 2 = 0.48) than chimpanzees in limb swing. The difference in positive mechanical work was significant, but the difference in power was only near significant; however, in both cases, the effect size was ‘large’ ( Fig. 6 ). This provides partial support for our second hypothesis. Download: Download high-res image (104KB) Download: Download full-size image Figure 6 . Total positive limb work (A) and average positive limb power (B) used to swing the limb during walking in humans (black) and chimpanzees (red; mean ± SD). (For interpretation of the references to color in this figure legend, the reader is referred to the Web version of this article.)	s19	p12	t000221_s19_p12_qjpp.txt	20.8	4.8	128	-25.37	-4.44	-0.36	-4.09	1.26
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 13	The total dimensionless positive mechanical work ( W + tot ) and power ( P + tot ) were 23.3% and 12.0% smaller in humans than in chimpanzees, respectively. The difference in mechanical work was ‘large’ and significant (F 1,18 = 11.55, p = 0.0273; ω 2 = 0.64), whereas the difference in power was a ‘medium’ effect, and not statistically significant (F 1,18 = 1.372, p = 0.3070; ω 2 = 0.06). The modest differential in total mechanical power is due to the substantial positive power output in the second double-support period of a human walking stride. However, when the mechanical work and power attributable to elastic storage and release at the human ankle and hip were accounted for, the estimated total positive ‘muscle fiber’ work and power percent differential between species increased to 46.9% and 35.8%, respectively. The differences in estimated total positive ‘muscle fiber’ work (F 1,18 = 33.19, p = 0.0045, ω 2 = 0.84) and power (F 1,18 = 10.56, p = 0.0314, ω 2 = 0.61) between species were both significant, and the effect sizes were ‘large’ ( Fig. 7 ), supporting our third hypothesis. Download: Download high-res image (217KB) Download: Download full-size image Figure 7 . Total positive limb work (A) and average positive limb power (B) over a full walking stride in humans (black) and chimpanzees (red; mean ± SD). The human total lower limb work and power is due to contributions from both elastic mechanisms at the hip and ankle (‘elastic’) as well as muscle fibers (‘muscle fiber’). (For interpretation of the references to color in this figure legend, the reader is referred to the Web version of this article.)	s19	p13	t000221_s19_p13_qjpp.txt	26.3	4.9	255	-27.16	-4.7	1.09	-6.61	0.68
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 14	In human walking, the stance phase work was predominately from the ankle (47.0 ± 6.5%), and from the hip in the swing phase (82.9 ± 3.2%). This contrasts with chimpanzees in which most of their positive mechanical work was from the hip in both stance (49.1 ± 3.7%) and swing (88.5 ± 1.9%) phases ( Fig. 8 ). Download: Download high-res image (856KB) Download: Download full-size image Figure 8 . The distribution of positive mechanical work (A) and negative mechanical work among the limb joints (B) during stance and swing in humans (column 1) and chimpanzees (column 2).	s19	p14	t000221_s19_p14_qjpp.txt	14.3	4.7	92	-23.31	-4.53	10.86	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 15	In the stance phase, human negative work was predominately absorbed at the knee (46.6 ± 3.0%), whereas chimpanzees absorbed most of their mechanical work at the ankle (42.4 ± 2.0%). In the swing phase, the knee accounted for nearly all of the negative work in both species (H = 91.2 ± 4.6%; C = 93.0 ± 2.1%).	s19	p15	t000221_s19_p15_qjpp.txt	9.3	4.6	50	-20.44	-2.87	-2.44	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 16	For the comparison at matched dimensional speeds (i.e., absolute-speed match), the average human walking speed was 1.08 ± 0.02 m s −1 . This corresponds to a v’ of 0.36 ± 0.01 and Fr of 0.13 ± 0.02 ( SOM Table S2 ), which are slower than the relative-speed match.	s19	p16	t000221_s19_p16_qjpp.txt	9.5	4.3	45	-22.11	-4.27	10.82	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Results	Paragraph 17	Overall, the humans had smaller moments, work, and power at matched dimensional speed than at matched dimensionless speed. As such, the interspecific differences in dimensional positive mechanical work and power output were consistently larger, with the exception of the second double-support period positive work and power ( SOM Figs. S2–S8 ; SOM Tables S2–S5 ). In this case, the positive mechanical work and power output were more similar between species than at the relative-speed match ( SOM Fig S5 ). The human 3-D joint moments and powers had similar profiles at 1.08 ms −1 and 1.66 ms −1 . However, the magnitude of the interspecific difference in total mechanical work and power was much larger (H = 83.6% vs. C = 77.8%; SOM Fig. S7 ) than at matched dimensionless speeds, even without accounting for elastic power output. Indeed, the interspecific difference in total ‘muscle fiber’ work and power are larger still (H = 106.9% vs. C = 111.9%; SOM Fig S7 ). This reinforces the importance of careful, speed-controlled comparisons for testing the effects of musculoskeletal structure on locomotor capabilities.	s19	p17	t000221_s19_p17_qjpp.txt	24.3	5.1	174	-23.78	-4.59	-1.64	-6.61	3.56
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Discussion	Paragraph 1	Our results are broadly consistent with previous descriptions of the 3-D ground force components in bipedal chimpanzee walking ( Kimura et al., 1977 ; Pontzer et al., 2009 ). As expected, all three animals exhibited monophasic vertical force patterns, with small magnitude anterior-posterior force peaks compared to a human walking step at similar dimensionless speeds, especially in the second double-support period (i.e., push-off). The species difference in peak vertical force magnitude (H = 1.27, C = 1.13; Fig. 2 ) supports the inference that facultative bipeds walk with lower peak vertical force ( Schmitt, 2003 ), albeit by a small amount at matched dimensionless speeds. However, this difference is not present at matched dimensional speeds ( SOM Fig. S2 ). Overall, the ground reaction forces in bipedal chimpanzees appear quite similar to the 3-D forces of ‘highly trained’ bipedal macaques ( Kimura et al., 1977 ; Ogihara et al., 2007 ), as well as some other facultative bipeds ( Kimura, 1977 ). A qualitative comparison of our chimpanzee data set to similar data from ‘highly-trained’ bipedal macaques ( Ogihara et al., 2007 ) suggests that bipedal chimpanzees and macaques are much more similar to each other than either are to humans.	s5	p1	t000221_s5_p1_qjpp.txt	29.0	5.2	189	-23.33	-4.23	-3.29	-6.61	-0.32
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Discussion	Paragraph 2	The data herein indicate that bipedal chimpanzees exceed humans in the variation of their ground reaction forces from stride to stride. Among individuals, chimpanzees are more variable than humans in their anterior-posterior and mediolateral ground forces but similar in their vertical component. These results are consistent with CMC results for the pelvis and lower/hind limb 3-D kinematics reported in O'Neill et al. (2015) . The similarities in the vertical force CMC values suggest that the monophasic pattern is quite consistent across our three subjects, as suggested by average patterns from chimpanzees in earlier studies from a range of ages and body masses ( Kimura et al., 1977 ; Pontzer et al., 2009 ).	s5	p2	t000221_s5_p2_qjpp.txt	19.8	5.2	110	-29.54	-0.85	0.12	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Discussion	Paragraph 3	Our results are consistent with earlier 2-D data on the sagittal plane moments of humans and bipedal chimpanzees throughout stance (Yamazaki et al., 1981; Sockol et al., 2007 ). In particular, bipedal chimpanzees—like all facultative bipeds studied to date ( Yamazaki et al., 1979 ; Yamazaki, 1985 )—have a substantial hip extension moment for nearly the full duration of stance.	s5	p3	t000221_s5_p3_qjpp.txt	12.0	5.1	58	-29.64	-5.16	0.97	-6.61	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Discussion	Paragraph 4	However, these 3-D data also provide insight into bipedal chimpanzee mechanics in the nonsagittal planes, and over a full walking stride. Hip abduction-adduction moments are different in magnitude and opposite in direction for human and bipedal chimpanzee walking. The absence of an abductor moment in the stance phase in bipedal chimpanzee walking, and throughout the single-support period, in particular, provides quantitative support to the longstanding view that the human ‘lateral balance mechanism’ is a derived aspect of hominin walking (e.g., Stern and Susman, 1981 ; Lovejoy, 1988 ). The marked contrast in hip abduction-adduction moments between humans and bipedal chimpanzees demonstrates that the single-support period of a bipedal walking stride need not follow the simple ‘mechanical model’ of hip loading, which assumes a large abduction moment during single-support (e.g., Lovejoy et al., 2016 ; Ruff, 1995 ; see also Warrener, 2017 ). This is an important consideration in general, but especially when extending this human-based approach to the earliest hominins (e.g., Richmond and Jungers, 2008 ).	s5	p4	t000221_s5_p4_qjpp.txt	26.5	5.4	166	-22.36	-4.61	1.93	-2.72	-3.63
Journal of Human Evolution	Adaptations for bipedal walking: Musculoskeletal structure and three-dimensional joint mechanics of humans and bipedal chimpanzees (Pan troglodytes)	Matthew C. O'Neill, Brigitte Demes, Nathan E. Thompson, Susan G. Larson, ... Brian R. Umberger	2022-07-01	Volume 168	https://www.sciencedirect.com//science/article/pii/S0047248422000550	https://doi.org/10.1016/j.jhevol.2022.103195	https://www.sciencedirect.com//science/article/pii/S0047248422000550/pdfft?md5=f1a1256aaf792d064db7b1b1ba1e1fcb&pid=1-s2.0-S0047248422000550-main.pdf	Human Sciences	jhue000014	t000221	Discussion	Paragraph 5	The single-support period of bipedal chimpanzees is characterized by a larger internal (i.e., medial) rotation moment than in human walking. This supports the inference of Stern and Susman (1981 :164) that for chimpanzees, “… the problem posed during the single-support phase of bipedality is to prevent collapse into lateral rotation at the stance side hip.” Our results confirm and extend this inference, indicating that there is also a substantial hip adduction moment in bipedal chimpanzee walking, which reaches a similar magnitude to the internal rotation moment near the end of the single-support period. Taken together, the moment data herein confirm that the distinction between the 3-D mechanics of the single-support period in bipedal chimpanzee and human walking is a reliance on ‘rotation-based’ or ‘rotation-adduction-based’ hip mechanics in chimpanzees and ‘abduction-based’ hip mechanics in humans for ‘maintaining lateral balance.’ How individual hindlimb muscle-tendon units contribute to balancing these moments in bipedal chimpanzees requires additional quantitative analyses, since an individual muscle-tendon unit will, in general, have non-zero moment arms about all three hip joint axes that can change in magnitude and sign during movement (e.g., O'Neill et al., 2013 ).	s5	p5	t000221_s5_p5_qjpp.txt	29.0	5.3	197	-26.42	-3.35	2.46	-5.4	-0.45
